id,belongs_to_collection,budget,homepage,originally_english,overview,produced_in_us,release_date,revenue,runtime,english,tagline,title,vote_average,keywords,cast,crew,red,green,blue,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,Amblin Entertainment,Canal+,Columbia Pictures,Columbia Pictures Corporation,Dimension Films,DreamWorks SKG,Dune Entertainment,Fox 2000 Pictures,Fox Searchlight Pictures,Lionsgate,Metro-Goldwyn-Mayer (MGM),Miramax Films,New Line Cinema,Paramount Pictures,Regency Enterprises,Relativity Media,StudioCanal,Summit Entertainment,Touchstone Pictures,TriStar Pictures,Twentieth Century Fox Film Corporation,United Artists,Universal Pictures,Village Roadshow Pictures,Walt Disney Pictures,Warner Bros.,Working Title Films
43074,3,144000000,1,1,"Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.",1,736159,229147509.0,116.0,1,Who You Gonna Call?,Ghostbusters,5.3,"['female friendship', 'ghost hunting', 'reboot', 'ghost']","['Melissa McCarthy', 'Kristen Wiig', 'Kate McKinnon']","['Paul Feig', 'Dan Aykroyd', 'Brent White']",1,0,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43083,0,2745000,1,0,"When ancient Sodom is doomed to destruction due to its people's corrupt ways, Lot is the only righteous man destined to be spared.",0,733989,5850000.0,88.0,0,0,This is Sodom,7.5,[],"['Eyal Kitzis', 'Dov Navon', 'Eli Finish']","['Adam Sanderson', 'Muli Segev', 'David Lifshitz']",11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43089,0,1750000,0,1,A truck driver plays a cat-and-mouse game with a mysterious serial killer who uses a young female hitchhiker as bait to lure victims on a desolate Australian highway.,0,723357,100000.0,101.0,1,On the world's loneliest highway it's not a game - it's murder!,Roadgames,6.5,"['australia', 'truck', 'suspense', 'serial killer', 'hitchhiker', 'truck driver', 'ozploitation']","['Stacy Keach', 'Jamie Lee Curtis', 'Marion Edward']","['Richard Franklin', 'Bernard Schwartz', 'Brian May']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43212,0,800000,0,0,"Previously known as ""My Girlfriend as a Gangster"". Dong-chul can't fight at all, but he's a gangster who can talk. He can't show off his skills as well as before, but his spirit is still alive. But the girl who seems nice on the outside moves next door, and she doesn't feel threatened by him. If he calls her ""the girl next door,"" she gets defensive. But for some reason, he wants to be nice to her! Se-jin has put herself out on the job market. She has big plans and got the semi-basement room. But a gangster who doesn't even look like one lives next door. This man calls her ""the girl next door"" as if he knows her. The gangster that talks too much. She doesn't hate him! A gangster with no charisma, and a very charismatic woman. Their lives together as they head off daily!",0,733912,4214668.0,100.0,0,0,My Dear Desperado,6.6,[],"['Park Joong-hoon', 'Jung Yu-mi', 'Park Won-sang']","['Lee Jin', 'Kim Kwang-sik', 'Je-kyoon Yoon']",255,255,255,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43228,0,82000,0,1,"A meat-eating teenager (Michael Landon) sees a psychiatrist (Whit Bissell), who only makes things worse.",1,714584,2000000.0,76.0,1,Explosive! Amazing! Terrifying! You won't believe your eyes!,I Was a Teenage Werewolf,5.2,"['experiment', 'mad doctor', 'psychologist', 'werewolf', 'teenager', 'hypnotism']","['Michael Landon', 'Yvonne Fedderson', 'Whit Bissell']","['Joseph LaShelle', 'Paul Dunlap', 'Herman Cohen']",137,123,110,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43266,0,1250000,0,1,"At the turn of the century in a Welsh mining village, the Morgans (he stern, she gentle) raise coal-mining sons and hope their youngest will find a better life. Lots of atmosphere, very sentimental view of pre-union miners' lives. The film is based on the 1939 Richard Llewellyn novel of the same name.",1,708871,6000000.0,118.0,1,Millions Have Read This Great Novel... Millions more will see an even greater picture!,How Green Was My Valley,6.9,"['wales', 'rural setting', 'coal mining']","['Walter Pidgeon', ""Maureen O'Hara"", 'Roddy McDowall']","['John Ford', 'Philip Dunne', 'Richard Llewellyn']",254,254,254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43306,0,2627000,0,1,"Pete Sandidge (Tracy), a daredevil bomber pilot, dies when he crashes his plane into a German aircraft carrier, leaving his devoted girlfriend, Dorinda (Irene Dunne), who is also a pilot, heartbroken. In heaven, Pete receives a new assignment: he is to become the guardian angel for Ted Randall (Van Johnson), a young Army flyer. Invisibly, Pete guides Ted through flight school and into combat, but the ectoplasmic mentor's tolerance is tested when Ted falls for Dorinda. Ultimately, however, Pete not only comes to terms with their relationship but also acts as Dorinda's copilot when she undertakes a dangerous bombing raid, so that Ted won't have to. Remade by Steven Speilberg in 1989 as ALWAYS",1,709726,5363000.0,120.0,1,A GUY - A GAL - A PAL - It's Swell!,A Guy Named Joe,6.0,"['pilot', 'airplane', 'ghost']","['Spencer Tracy', 'Irene Dunne', 'Van Johnson']","['Karl Freund', 'Victor Fleming', 'Cedric Gibbons']",10,36,69,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43347,0,30000000,1,1,"Maggie, an alluring free spirit who won't let anyone - or anything - tie her down. But she meets her match in Jamie, whose relentless and nearly infallible charm serve him well with the ladies and in the cutthroat world of pharmaceutical sales. Maggie and Jamie's evolving relationship takes them both by surprise, as they find themselves under the influence of the ultimate drug: love.",1,734098,102820008.0,112.0,1,Addicted to one-night stands or dependent on one another?,Love & Other Drugs,6.6,"['male nudity', 'female nudity', 'letter', 'love', 'viagra', 'sexual freedom', 'free spirit']","['Jake Gyllenhaal', 'Anne Hathaway', 'Oliver Platt']","['James Newton Howard', 'Steven Rosenblum', 'Edward Zwick']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43353,0,16000,0,1,"Ro-Man, an alien robot who greatly resembles a gorilla in a diving helmet, is sent to earth to destroy all human life. Ro-Man falls in love with one of the last six remaining humans, and struggles to understand how his programming can instruct him to kill her while his heart demands that he can't.",1,713129,1000000.0,66.0,1,Moon monsters launch attack against Earth! How can science meet the menace of astral assassins? New Science Fiction Thrills!,Robot Monster,3.5,"['b movie', 'robot']","['George Nader', 'Claudia Barrett', 'Selena Royle']","['Elmer Bernstein', 'Merrill G. White', 'Wyott Ordung']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43434,0,18000000,0,1,"The story of Venezuelan revolutionary, Ilich Ramirez Sanchez, who founded a worldwide terrorist organization and raided the OPEC headquarters in 1975 before being caught by the French police.",0,733911,871279.0,338.0,1,The man who hijacked the world,Carlos,6.7,"['gun', 'car bomb', 'miniseries', 'terrorism', 'opec', 'hostage situation', 'revolutionary']","['Edgar Ramírez', 'Alexander Scheer', 'Fadi Abi Samra']","['Yorick Le Saux', 'Jens Meurer', 'Olivier Assayas']",245,216,172,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43539,0,30000000,1,1,"A married couple's life is turned upside down when the wife is accused of a murder. Lara Brennan is arrested for murdering her boss with whom she had an argument. It seems she was seen leaving the scene of the crime and her fingerprints were on the murder weapon. Her husband, John would spend the next few years trying to get her released, but there's no evidence that negates the evidence against her. And when the strain of being separated from her family, especially her son, gets to her, John decides to break her out. So he does a lot of research to find a way.",1,734094,51148651.0,133.0,1,What if you had 72 hours to save everything you live for?,The Next Three Days,6.9,"['evidence', 'passport', 'argument', 'county jail', 'fingerprints', 'appeal', 'escape artist']","['Russell Crowe', 'Elizabeth Banks', 'Brian Dennehy']","['Paul Haggis', 'Danny Elfman', 'Michael Nozik']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43546,0,2361000,0,1,A big splash in her first starring role: Esther Williams is a teacher at a women's college -- and wacky Red Skelton enrolls to be near her. An astonishing flames-and-fountains aquatic finale.,1,709848,6892000.0,101.0,1,M.G.M's Mammoth Technicolor Musical Spectacle!,Bathing Beauty,7.0,"['musical', ""girls' boarding school"", 'swimming pool', 'romantic comedy']","['Red Skelton', 'Esther Williams', 'Basil Rathbone']","['Blanche Sewell', 'Cedric Gibbons', 'Edwin B. Willis']",185,139,167,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43552,0,10000000,1,1,"A mysterious global blackout yields countless populations to simply vanish, leaving only their clothes and possessions behind. A small handful of survivors band together in a dimly-lit tavern on 7th Street, struggling to combat the apocalyptic horror. Realizing they may in fact be the last people on earth, a dark shadow hones in on them alone.",1,734026,1068682.0,92.0,1,Stay in the light.,Vanishing on 7th Street,4.8,"['light', 'darkness', 'suspense']","['Hayden Christensen', 'Thandie Newton', 'John Leguizamo']","['Matthew Lessall', 'Brad Anderson', 'Jeffrey Wolf']",16,16,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43593,2,24000000,1,1,"Each year the population of sleepy Lake Victoria, Arizona explodes from 5,000 to 50,000 residents for the annual Spring Break celebration. But then, an earthquake opens an underwater chasm, releasing an enormous swarm of ancient Piranha that have been dormant for thousands of years, now with a taste for human flesh. This year, there's something more to worry about than the usual hangovers and complaints from locals, a new type of terror is about to be cut loose on Lake Victoria.",1,734004,83188165.0,88.0,1,There's something in the water.,Piranha 3D,5.3,"['yacht', 'movie in movie', 'scuba diving', 'piranha', 'spring break', 'man eaten by monster', '3d']","['Elisabeth Shue', 'Adam Scott', ""Jerry O'Connell""]","['Sanja Milkovic Hays', 'Katherine James', 'John R. Leonetti']",11,11,13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43595,0,200000,0,1,"New York singer and nightclub owner Lady Lou has more men friends than you can imagine. Unfortunately one of them is a vicious criminal who's escaped and is on the way to see ""his"" girl, not realising she hasn't exactly been faithful in his absence. Help is at hand in the form of young Captain Cummings a local temperance league leader though.",1,705688,2200000.0,66.0,1,Mae West gives a 'Hot Time' to the nation!,She Done Him Wrong,5.2,"['singer', 'night club owner']","['Mae West', 'Cary Grant', 'Owen Moore']","['Edith Head', 'Mae West', 'Lowell Sherman']",250,247,240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43610,0,2160000,0,1,"Mary Rafferty comes from a poor family of steel mill workers in 19th Century Pittsburgh. Her family objects when she goes to work as a maid for the wealthy Scott family which controls the mill. Mary catches the attention of handsome scion Paul Scott, but their romance is complicated by Paul's engagement to someone else and a bitter strike among the mill workers.",1,710183,9132000.0,119.0,1,0,The Valley of Decision,5.8,[],"['Greer Garson', 'Gregory Peck', 'Donald Crisp']","['John Meehan', 'Blanche Sewell', 'Joseph Ruttenberg']",234,202,164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43664,0,600000,0,1,"Dominic works round the clock: nights making biscotti for his family's bakery in a working-class Italian neighborhood in Pittsburgh, then days downtown where he's a specialist in firing people at a company that negotiates mergers. He's thrown for a loop with he learns that Bella, an elderly neighbor who's his family's closest friend, has but a few months to live. All her life, she's saved money in coffee cans for her daughter, Lucca's, wedding, but Lucca is off in foreign lands, initially as a Peace Corps volunteer, and doesn't need a man. Dominic vows to bring Lucca home and convince her to marry him to fulfill Bella's most fervent wish. What will Lucca say?",1,730596,1023156.0,105.0,1,In Italian a good man is a piece of bread.,"The Bread, My Sweet",5.0,['woman director'],"['Scott Baio', 'Kristin Minter', 'John Seitz']","['Adrienne Stern', 'Melissa Martin', 'William C. Hulley']",22,28,28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43670,0,16000000,0,1,The film follows a rebellious teenager on leave from the Marines who falls in love with a female musician. The relationship is threatened when she develops a mental illness...,1,731724,174318.0,97.0,1,Boy in a flack jacket meets girl in a straight jacket.,Stateside,5.6,[],"['Rachael Leigh Cook', 'Jonathan Tucker', 'Agnes Bruckner']","['Robert Greenhut', 'Tom Priestley Jr.', 'Adam Holender']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43839,0,2000000,0,1,"Roger Grant, a classical violinist, disappoints his family and teacher when he organizes a jazz band, but he and the band become successful. Roger falls in love with his singer Stella, but his reluctance to lose her leads him to thwart her efforts to become a solo star. When the World War separates them in 1917, Stella marries Roger's best friend Charlie. Roger comes home after the war and an important concert at Carnegie Hall brings the corners of the romantic triangle together.",1,707618,4000000.0,106.0,1,An American Cavalcade!,Alexander's Ragtime Band,4.8,"['dance', 'ragtime', 'concert tour']","['Tyrone Power', 'Alice Faye', 'Don Ameche']","['Boris Leven', 'Alfred Newman', 'Gwen Wakeling']",242,237,218,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43875,0,864000,0,1,The recently widowed Mary Stuart returns to Scotland to reclaim her throne but is opposed by her half-brother and her own Scottish lords.,1,706984,1276000.0,123.0,1,"History called her ""The Temptress""!",Mary of Scotland,6.6,"['scotland', 'england', 'queen', 'tudors', 'mary queen of scots', 'execution', 'protestant', 'catholicism', '16th century']","['Katharine Hepburn', 'Fredric March', 'Florence Eldridge']","['Van Nest Polglase', 'Carroll Clark', 'Mel Berns']",255,255,253,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43881,0,1300000,0,1,A beautiful singer and a battling priest try to reform a Barbary Coast saloon owner in the days before the big earthquake.,1,706921,5273000.0,115.0,1,She Fell In Love . . . with the toughest guy on the toughest street in the world !,San Francisco,7.0,"['san francisco', 'earthquake', 'epic', 'nob hill']","['Clark Gable', 'Jeanette MacDonald', 'Spencer Tracy']","['Anita Loos', 'Cedric Gibbons', 'Adrian']",255,255,255,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43884,0,1200000,0,1,"Major Vickers is an Officer in the 27th Lancers in India in 1856. Whilst the regiment is out on manoeuvres, the barracks are attacked by Surat Khan and his soldiers who massacre British women and children. This leaves an inextinguishable memory and Vickers promises to avenge the dead.",1,707037,2736000.0,115.0,1,"The reckless lancers sweep on and on - so that a woman's heart might not be broken! You're not fighting a single legion - you're fighting the entire British army, Surat Khan!",The Charge of the Light Brigade,6.8,"['ambush', 'british army', 'fort', 'invasion', 'attack', 'heroism', 'massacre', 'india', 'cavalry', 'tragic death', 'epic battle', 'crimea', 'fiancée', 'brothers', 'brothers love same woman', 'the light brigade', 'horses', 'british lancers', 'society ball']","['Errol Flynn', 'Olivia de Havilland', 'Patric Knowles']","['Max Steiner', 'Michael Curtiz', 'Sol Polito']",240,242,239,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43896,0,243000,0,1,"In 1922, an Irish rebel informs on his friend, then feels doom closing in.",1,706507,950000.0,91.0,1,0,The Informer,6.5,['irish rebellion'],"['Victor McLaglen', 'Heather Angel', 'Preston Foster']","['Max Steiner', 'John Ford', 'Dudley Nichols']",10,9,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43919,1,2500000,0,1,"Picking up right where the original ended, Marybeth escapes the clutches of the deformed, swamp-dwelling iconic killer Victor Crowley. After learning the truth about her family’s connection to the hatchet-wielding madman, Marybeth returns to the Louisiana swamps along with an army of hunters to recover the bodies of her family and exact the bloodiest revenge against the bayou butcher.",1,734010,52604.0,89.0,1,Victor Crowley Lives Again,Hatchet II,5.6,"['ax', 'swamp', 'killer']","['Danielle Harris', 'Kane Hodder', 'Parry Shen']","['Ed Marx', 'Adam Green', 'Sarah Elbert']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43923,0,8000000,1,1,A clinically depressed teenager gets a new start after he checks himself into an adult psychiatric ward.,1,733959,6491240.0,101.0,1,Sometimes what's in your head isn't as crazy as you think.,It's Kind of a Funny Story,6.9,"['suicide', 'depression', 'independent film', 'coming of age', 'teen movie', 'teenager', 'psychiatric ward', 'woman director', 'based on young adult novel']","['Keir Gilchrist', 'Emma Roberts', 'Zach Galifianakis']","['Carrie Stewart', 'Paul Hsu', 'Ryan Fleck']",255,255,255,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43930,0,27000000,1,1,"Ellie Linton, a teen from an Australian coastal town, leads her friends on an excursion to a camp deep in the woods, dubbed ""Hell."" Upon their return, the youths find that their town has been overrun by an enemy army, and their friends and family have been imprisoned. When the hostile invaders become alerted to their presence, Ellie and her friends band together to escape -- and strike back against -- this mysterious enemy.",0,733992,16504936.0,103.0,1,Where were you when everything changed?,"Tomorrow, When the War Began",6.2,"['invasion', 'australia', 'teenager', 'foreign occupation', 'occupation', 'based on young adult novel']","['Caitlin Stasey', 'Rachel Hurd-Wood', 'Phoebe Tonkin']","['Stuart Beattie', 'Johnny Klimek', 'Reinhold Heil']",9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
